"time","log.status.actuals","log.status.forecasts"
12063,3.52636052461616;3.52636052461616;3.52636052461616,
12064,3.52636052461616;3.52636052461616;3.52636052461616,
12065,3.52636052461616;3.52636052461616;3.52636052461616,
12066,3.52636052461616;3.52636052461616;3.52636052461616,
12067,3.52636052461616;3.52636052461616;3.52636052461616,
12068,3.52636052461616;3.52636052461616;3.52636052461616,
12069,3.52636052461616;3.52636052461616;3.52636052461616,
12070,3.52636052461616;3.52636052461616;3.52636052461616,
12071,3.52636052461616;3.52636052461616;3.52636052461616,
12072,3.52636052461616;3.52636052461616;3.52636052461616,
12073,3.52636052461616;3.52636052461616;3.52636052461616,
12074,3.52636052461616;3.52636052461616;3.52636052461616,
12075,3.52636052461616;3.52636052461616;3.52636052461616,
12076,3.52636052461616;3.52636052461616;3.52636052461616,
12077,3.52636052461616;3.52636052461616;3.52636052461616,
12078,3.52636052461616;3.52636052461616;3.52636052461616,
12079,3.52636052461616;3.52636052461616;3.52636052461616,
12080,3.52636052461616;3.52636052461616;3.52636052461616,
12081,3.52636052461616;3.52636052461616;3.52636052461616,
12082,3.52636052461616;3.52636052461616;3.52636052461616,
12083,3.52636052461616;3.52636052461616;3.52636052461616,
12084,3.52636052461616;3.52636052461616;3.52636052461616,
12085,3.52636052461616;3.52636052461616;3.52636052461616,
12086,3.52636052461616;3.52636052461616;3.52636052461616,
12087,3.52636052461616;3.52636052461616;3.52636052461616,
12088,3.52636052461616;3.52636052461616;3.52636052461616,
12089,3.52636052461616;3.52636052461616;3.52636052461616,
12090,3.52636052461616;3.52636052461616;3.52636052461616,
12091,3.52636052461616;3.52636052461616;3.52636052461616,
12092,3.52636052461616;3.52636052461616;3.52636052461616,
12093,3.52636052461616;3.52636052461616;3.52636052461616,
12094,3.52636052461616;3.52636052461616;3.52636052461616,
12095,3.52636052461616;3.52636052461616;3.52636052461616,
12096,3.49650756146648;3.49650756146648;3.49650756146648,
12097,3.49650756146648;3.49650756146648;3.49650756146648,
12098,3.49650756146648;3.49650756146648;3.49650756146648,
12099,3.49650756146648;3.49650756146648;3.49650756146648,
12100,3.49650756146648;3.49650756146648;3.49650756146648,
12101,3.49650756146648;3.49650756146648;3.49650756146648,
12102,3.49650756146648;3.49650756146648;3.49650756146648,
12103,3.49650756146648;3.49650756146648;3.49650756146648,
12104,3.49650756146648;3.49650756146648;3.49650756146648,
12105,3.49650756146648;3.49650756146648;3.49650756146648,
12106,3.49650756146648;3.49650756146648;3.49650756146648,
12107,3.49650756146648;3.49650756146648;3.49650756146648,
12108,3.49650756146648;3.49650756146648;3.49650756146648,
12109,3.49650756146648;3.49650756146648;3.49650756146648,
12110,3.49650756146648;3.49650756146648;3.49650756146648,
12111,3.49650756146648;3.49650756146648;3.49650756146648,
12112,3.49650756146648;3.49650756146648;3.49650756146648,
12113,3.49650756146648;3.49650756146648;3.49650756146648,
12114,3.49650756146648;3.49650756146648;3.49650756146648,
12115,3.49650756146648;3.49650756146648;3.49650756146648,
12116,3.49650756146648;3.49650756146648;3.49650756146648,
12117,3.49650756146648;3.49650756146648;3.49650756146648,
12118,3.49650756146648;3.49650756146648;3.49650756146648,
12119,3.49650756146648;3.49650756146648;3.49650756146648,
12120,3.49650756146648;3.49650756146648;3.49650756146648,
12121,3.49650756146648;3.49650756146648;3.49650756146648,
12122,3.49650756146648;3.49650756146648;3.49650756146648,
12123,3.49650756146648;3.49650756146648;3.49650756146648,
12124,3.49650756146648;3.49650756146648;3.49650756146648,
12125,3.49650756146648;3.49650756146648;3.49650756146648,
12126,3.49650756146648;3.49650756146648;3.49650756146648,
12127,3.49650756146648;3.49650756146648;3.49650756146648,
12128,3.49650756146648;3.49650756146648;3.49650756146648,
12129,3.49650756146648;3.49650756146648;3.49650756146648,
12130,3.49650756146648;3.49650756146648;3.49650756146648,
12131,3.49650756146648;3.49650756146648;3.49650756146648,
12132,3.49650756146648;3.49650756146648;3.49650756146648,
12133,3.49650756146648;3.49650756146648;3.49650756146648,
12134,3.49650756146648;3.49650756146648;3.49650756146648,
12135,3.49650756146648;3.49650756146648;3.49650756146648,
12136,3.49650756146648;3.49650756146648;3.49650756146648,
12137,3.49650756146648;3.49650756146648;3.49650756146648,
12138,3.49650756146648;3.49650756146648;3.49650756146648,
12139,3.49650756146648;3.49650756146648;3.49650756146648,
12140,3.49650756146648;3.49650756146648;3.49650756146648,
12141,3.49650756146648;3.49650756146648;3.49650756146648,
12142,3.49650756146648;3.49650756146648;3.49650756146648,
12143,3.49650756146648;3.49650756146648;3.49650756146648,
12144,3.46573590279973;3.46573590279973;3.46573590279973,
12145,3.46573590279973;3.46573590279973;3.46573590279973,
12146,3.49650756146648;3.49650756146648;3.49650756146648,
12147,3.49650756146648;3.49650756146648;3.49650756146648,
12148,3.49650756146648;3.49650756146648;3.49650756146648,
12149,3.49650756146648;3.49650756146648;3.49650756146648,
12150,3.49650756146648;3.49650756146648;3.49650756146648,
12151,3.49650756146648;3.49650756146648;3.49650756146648,
12152,3.49650756146648;3.49650756146648;3.49650756146648,
12153,3.49650756146648;3.49650756146648;3.49650756146648,
12154,3.49650756146648;3.49650756146648;3.49650756146648,
12155,3.49650756146648;3.49650756146648;3.49650756146648,
12156,3.46573590279973;3.46573590279973;3.46573590279973,
12157,3.46573590279973;3.46573590279973;3.46573590279973,
12158,3.46573590279973;3.46573590279973;3.46573590279973,
12159,3.46573590279973;3.46573590279973;3.46573590279973,
12160,3.46573590279973;3.46573590279973;3.46573590279973,
12161,3.46573590279973;3.46573590279973;3.46573590279973,
12162,3.46573590279973;3.46573590279973;3.46573590279973,
12163,3.46573590279973;3.46573590279973;3.46573590279973,
12164,3.46573590279973;3.46573590279973;3.46573590279973,
12165,3.46573590279973;3.46573590279973;3.46573590279973,
12166,3.46573590279973;3.46573590279973;3.46573590279973,
12167,3.46573590279973;3.46573590279973;3.46573590279973,
12168,3.46573590279973;3.46573590279973;3.46573590279973,
12169,3.43398720448515;3.43398720448515;3.43398720448515,
12170,3.43398720448515;3.43398720448515;3.43398720448515,
12171,3.43398720448515;3.43398720448515;3.43398720448515,
12172,3.43398720448515;3.43398720448515;3.43398720448515,
12173,3.43398720448515;3.43398720448515;3.43398720448515,
12174,3.43398720448515;3.43398720448515;3.43398720448515,
12175,3.43398720448515;3.43398720448515;3.43398720448515,
12176,3.43398720448515;3.43398720448515;3.43398720448515,
12177,3.43398720448515;3.43398720448515;3.43398720448515,
12178,3.43398720448515;3.43398720448515;3.43398720448515,
12179,3.43398720448515;3.43398720448515;3.43398720448515,
12180,3.43398720448515;3.43398720448515;3.43398720448515,
12181,3.43398720448515;3.43398720448515;3.43398720448515,
12182,3.43398720448515;3.43398720448515;3.43398720448515,
12183,3.43398720448515;3.43398720448515;3.43398720448515,
12184,3.43398720448515;3.43398720448515;3.43398720448515,
12185,3.43398720448515;3.43398720448515;3.43398720448515,
12186,3.40119738166216;3.40119738166216;3.40119738166216,
12187,3.40119738166216;3.40119738166216;3.40119738166216,
12188,3.40119738166216;3.40119738166216;3.40119738166216,
12189,3.40119738166216;3.40119738166216;3.40119738166216,
12190,3.36729582998647;3.36729582998647;3.36729582998647,
12191,3.36729582998647;3.36729582998647;3.36729582998647,
12192,3.36729582998647;3.36729582998647;3.36729582998647,
12193,3.36729582998647;3.36729582998647;3.36729582998647,
12194,3.36729582998647;3.36729582998647;3.36729582998647,
12195,3.36729582998647;3.36729582998647;3.36729582998647,
12196,3.36729582998647;3.36729582998647;3.36729582998647,
12197,3.3322045101752;3.3322045101752;3.3322045101752,
12198,3.3322045101752;3.3322045101752;3.3322045101752,
12199,3.3322045101752;3.3322045101752;3.3322045101752,
12200,3.29583686600433;3.29583686600433;3.29583686600433,
12201,3.29583686600433;3.29583686600433;3.29583686600433,
12202,3.25809653802148;3.25809653802148;3.25809653802148,
12203,3.25809653802148;3.25809653802148;3.25809653802148,
12204,3.29583686600433;3.29583686600433;3.29583686600433,
12205,3.29583686600433;3.29583686600433;3.29583686600433,
12206,3.29583686600433;3.29583686600433;3.29583686600433,
12207,3.29583686600433;3.29583686600433;3.29583686600433,
12208,3.29583686600433;3.29583686600433;3.29583686600433,
12209,3.29583686600433;3.29583686600433;3.29583686600433,
12210,3.29583686600433;3.29583686600433;3.29583686600433,
12211,3.29583686600433;3.29583686600433;3.29583686600433,
12212,3.29583686600433;3.29583686600433;3.29583686600433,
12213,3.3322045101752;3.3322045101752;3.3322045101752,
12214,3.3322045101752;3.3322045101752;3.3322045101752,
12215,3.3322045101752;3.3322045101752;3.3322045101752,
12216,3.3322045101752;3.3322045101752;3.3322045101752,
12217,3.3322045101752;3.3322045101752;3.3322045101752,
12218,3.3322045101752;3.3322045101752;3.3322045101752,
12219,3.36729582998647;3.36729582998647;3.36729582998647,
12220,3.36729582998647;3.36729582998647;3.36729582998647,
12221,3.36729582998647;3.36729582998647;3.36729582998647,
12222,3.36729582998647;3.36729582998647;3.36729582998647,
12223,3.36729582998647;3.36729582998647;3.36729582998647,
12224,3.36729582998647;3.36729582998647;3.36729582998647,
12225,3.3322045101752;3.3322045101752;3.3322045101752,
12226,3.3322045101752;3.3322045101752;3.3322045101752,
12227,3.3322045101752;3.3322045101752;3.3322045101752,
12228,3.3322045101752;3.3322045101752;3.3322045101752,
12229,3.3322045101752;3.3322045101752;3.3322045101752,
12230,3.3322045101752;3.3322045101752;3.3322045101752,
12231,3.36729582998647;3.36729582998647;3.36729582998647,
12232,3.36729582998647;3.36729582998647;3.36729582998647,
12233,3.36729582998647;3.36729582998647;3.36729582998647,
12234,3.36729582998647;3.36729582998647;3.36729582998647,
12235,3.36729582998647;3.36729582998647;3.36729582998647,
12236,3.36729582998647;3.36729582998647;3.36729582998647,
12237,3.36729582998647;3.36729582998647;3.36729582998647,
12238,3.36729582998647;3.36729582998647;3.36729582998647,
12239,3.36729582998647;3.36729582998647;3.36729582998647,
12240,3.36729582998647;3.36729582998647;3.36729582998647,
12241,3.36729582998647;3.36729582998647;3.36729582998647,
12242,3.36729582998647;3.36729582998647;3.36729582998647,
12243,3.40119738166216;3.40119738166216;3.40119738166216,
12244,3.40119738166216;3.40119738166216;3.40119738166216,
12245,3.40119738166216;3.40119738166216;3.40119738166216,
12246,3.40119738166216;3.40119738166216;3.40119738166216,
12247,3.40119738166216;3.40119738166216;3.40119738166216,
12248,3.40119738166216;3.40119738166216;3.40119738166216,
12249,3.40119738166216;3.40119738166216;3.40119738166216,
12250,3.40119738166216;3.40119738166216;3.40119738166216,
12251,3.40119738166216;3.40119738166216;3.40119738166216,
12252,3.40119738166216;3.40119738166216;3.40119738166216,
12253,3.40119738166216;3.40119738166216;3.40119738166216,
12254,3.40119738166216;3.40119738166216;3.40119738166216,
12255,3.40119738166216;3.40119738166216;3.40119738166216,
12256,3.40119738166216;3.40119738166216;3.40119738166216,
12257,3.40119738166216;3.40119738166216;3.40119738166216,
12258,3.40119738166216;3.40119738166216;3.40119738166216,
12259,3.40119738166216;3.40119738166216;3.40119738166216,
12260,3.40119738166216;3.40119738166216;3.40119738166216,
12261,3.40119738166216;3.40119738166216;3.40119738166216,
12262,3.40119738166216;3.40119738166216;3.40119738166216,
12263,3.40119738166216;3.40119738166216;3.40119738166216,
12264,3.40119738166216;3.40119738166216;3.40119738166216,
12265,3.40119738166216;3.40119738166216;3.40119738166216,
12266,3.36729582998647;3.36729582998647;3.36729582998647,
12267,3.3322045101752;3.3322045101752;3.3322045101752,
12268,3.36729582998647;3.36729582998647;3.36729582998647,
12269,3.36729582998647;3.36729582998647;3.36729582998647,
12270,3.36729582998647;3.36729582998647;3.36729582998647,
12271,3.36729582998647;3.36729582998647;3.36729582998647,
12272,3.36729582998647;3.36729582998647;3.36729582998647,
12273,3.36729582998647;3.36729582998647;3.36729582998647,
12274,3.36729582998647;3.36729582998647;3.36729582998647,
12275,3.36729582998647;3.36729582998647;3.36729582998647,
12276,3.3322045101752;3.3322045101752;3.3322045101752,
12277,3.36729582998647;3.36729582998647;3.36729582998647,
12278,3.40119738166216;3.40119738166216;3.40119738166216,
12279,3.43398720448515;3.43398720448515;3.43398720448515,
12280,3.40119738166216;3.40119738166216;3.40119738166216,
12281,3.40119738166216;3.40119738166216;3.40119738166216,
12282,3.40119738166216;3.40119738166216;3.40119738166216,
12283,3.40119738166216;3.40119738166216;3.40119738166216,
12284,3.40119738166216;3.40119738166216;3.40119738166216,
12285,3.40119738166216;3.40119738166216;3.40119738166216,
12286,3.40119738166216;3.40119738166216;3.40119738166216,
12287,3.40119738166216;3.40119738166216;3.40119738166216,
12288,3.40119738166216;3.40119738166216;3.40119738166216,
12289,3.40119738166216;3.40119738166216;3.40119738166216,
12290,3.40119738166216;3.40119738166216;3.40119738166216,
12291,3.43398720448515;3.43398720448515;3.43398720448515,
12292,3.43398720448515;3.43398720448515;3.43398720448515,
12293,3.43398720448515;3.43398720448515;3.43398720448515,
12294,3.43398720448515;3.43398720448515;3.43398720448515,
12295,3.43398720448515;3.43398720448515;3.43398720448515,
12296,3.43398720448515;3.43398720448515;3.43398720448515,
12297,3.46573590279973;3.46573590279973;3.46573590279973,
12298,3.46573590279973;3.46573590279973;3.46573590279973,
12299,3.40119738166216;3.40119738166216;3.40119738166216,
12300,3.40119738166216;3.40119738166216;3.40119738166216,
12301,3.40119738166216;3.40119738166216;3.40119738166216,
12302,3.40119738166216;3.40119738166216;3.40119738166216,
12303,3.40119738166216;3.40119738166216;3.40119738166216,
12304,3.40119738166216;3.40119738166216;3.40119738166216,
12305,3.40119738166216;3.40119738166216;3.40119738166216,
12306,3.40119738166216;3.40119738166216;3.40119738166216,
12307,3.40119738166216;3.40119738166216;3.40119738166216,
12308,3.40119738166216;3.40119738166216;3.40119738166216,
12309,3.40119738166216;3.40119738166216;3.40119738166216,
12310,3.40119738166216;3.40119738166216;3.40119738166216,
12311,3.40119738166216;3.40119738166216;3.40119738166216,
12312,3.40119738166216;3.40119738166216;3.40119738166216,
12313,3.40119738166216;3.40119738166216;3.40119738166216,
12314,3.40119738166216;3.40119738166216;3.40119738166216,
12315,3.40119738166216;3.40119738166216;3.40119738166216,
12316,3.40119738166216;3.40119738166216;3.40119738166216,
12317,3.36729582998647;3.36729582998647;3.36729582998647,
12318,3.40119738166216;3.40119738166216;3.40119738166216,
12319,3.40119738166216;3.40119738166216;3.40119738166216,
12320,3.40119738166216;3.40119738166216;3.40119738166216,
12321,3.40119738166216;3.40119738166216;3.40119738166216,
12322,3.40119738166216;3.40119738166216;3.40119738166216,
12323,3.36729582998647;3.36729582998647;3.36729582998647,
12324,3.36729582998647;3.36729582998647;3.36729582998647,
12325,3.36729582998647;3.36729582998647;3.36729582998647,
12326,3.36729582998647;3.36729582998647;3.36729582998647,
12327,3.36729582998647;3.36729582998647;3.36729582998647,
12328,3.36729582998647;3.36729582998647;3.36729582998647,
12329,3.36729582998647;3.36729582998647;3.36729582998647,
12330,3.36729582998647;3.36729582998647;3.36729582998647,
12331,3.36729582998647;3.36729582998647;3.36729582998647,
12332,3.40119738166216;3.40119738166216;3.40119738166216,
12333,3.40119738166216;3.40119738166216;3.40119738166216,
12334,3.40119738166216;3.40119738166216;3.40119738166216,
12335,3.40119738166216;3.40119738166216;3.40119738166216,
12336,3.40119738166216;3.40119738166216;3.40119738166216,
12337,3.40119738166216;3.40119738166216;3.40119738166216,
12338,3.40119738166216;3.40119738166216;3.40119738166216,
12339,3.40119738166216;3.40119738166216;3.40119738166216,
12340,3.40119738166216;3.40119738166216;3.40119738166216,
